t_s,V_volts,i_medido_A,w_medido_rad_s,i_verdadeiro_A,w_verdadeiro_rad_s
0.090800,12.000000,5.632324,122.718463,5.629041,119.463789
0.091000,12.000000,5.625000,122.718463,5.621577,119.658648
0.091200,12.000000,5.646973,122.718463,5.614123,119.853226
0.091400,12.000000,5.581055,122.718463,5.606680,120.047524
0.091600,12.000000,5.610352,107.378655,5.599248,120.241541
0.091800,12.000000,5.588379,122.718463,5.591827,120.435279
0.092000,12.000000,5.595703,122.718463,5.584416,120.628737
0.092200,12.000000,5.551758,122.718463,5.577016,120.821916
0.092400,12.000000,5.522461,122.718463,5.569627,121.014817
0.092600,12.000000,5.500488,122.718463,5.562248,121.207440
0.092800,12.000000,5.522461,122.718463,5.554880,121.399785
0.093000,12.000000,5.537109,122.718463,5.547523,121.591852
0.093200,12.000000,5.529785,122.718463,5.540176,121.783643
0.093400,12.000000,5.588379,122.718463,5.532840,121.975157
0.093600,12.000000,5.559082,107.378655,5.525514,122.166394
0.093800,12.000000,5.485840,122.718463,5.518199,122.357356
0.094000,12.000000,5.522461,122.718463,5.510895,122.548043
0.094200,12.000000,5.493164,122.718463,5.503601,122.738455
0.094400,12.000000,5.485840,122.718463,5.496318,122.928592
0.094600,12.000000,5.493164,122.718463,5.489045,123.118455
0.094800,12.000000,5.500488,122.718463,5.481782,123.308044
0.095000,12.000000,5.463867,138.058271,5.474530,123.497360
0.095200,12.000000,5.500488,122.718463,5.467289,123.686403
0.095400,12.000000,5.427246,122.718463,5.460058,123.875173
0.095600,12.000000,5.456543,122.718463,5.452837,124.063671
0.095800,12.000000,5.522461,122.718463,5.445627,124.251897
0.096000,12.000000,5.441895,122.718463,5.438427,124.439852
0.096200,12.000000,5.471191,122.718463,5.431238,124.627536
0.096400,12.000000,5.427246,122.718463,5.424059,124.814949
0.096600,12.000000,5.434570,122.718463,5.416890,125.002092
0.096800,12.000000,5.405273,122.718463,5.409732,125.188965
0.097000,12.000000,5.397949,138.058271,5.402583,125.375569
0.097200,12.000000,5.368652,122.718463,5.395446,125.561903
0.097400,12.000000,5.397949,122.718463,5.388318,125.747969
0.097600,12.000000,5.354004,122.718463,5.381201,125.933766
0.097800,12.000000,5.390625,122.718463,5.374094,126.119296
0.098000,12.000000,5.397949,138.058271,5.366998,126.304558
0.098200,12.000000,5.368652,122.718463,5.359911,126.489553
0.098400,12.000000,5.346680,122.718463,5.352835,126.674281
0.098600,12.000000,5.361328,122.718463,5.345769,126.858743
0.098800,12.000000,5.332031,138.058271,5.338713,127.042939
0.099000,12.000000,5.361328,122.718463,5.331667,127.226869
0.099200,12.000000,5.266113,122.718463,5.324632,127.410534
0.099400,12.000000,5.310059,138.058271,5.317607,127.593934
0.099600,12.000000,5.251465,122.718463,5.310591,127.777070
0.099800,12.000000,5.258789,122.718463,5.303586,127.959941
0.100000,12.000000,5.339355,138.058271,5.296591,128.142549
0.100200,12.000000,5.317383,122.718463,5.289606,128.324894
0.100400,12.000000,5.258789,122.718463,5.282631,128.506975
0.100600,12.000000,5.229492,138.058271,5.275667,128.688794
0.100800,12.000000,5.178223,122.718463,5.268712,128.870351
0.101000,12.000000,5.244141,138.058271,5.261767,129.051646
0.101200,12.000000,5.324707,122.718463,5.254833,129.232680
0.101400,12.000000,5.258789,122.718463,5.247908,129.413453
0.101600,12.000000,5.222168,138.058271,5.240993,129.593965
0.101800,12.000000,5.251465,122.718463,5.234088,129.774216
0.102000,12.000000,5.178223,138.058271,5.227194,129.954208
0.102200,12.000000,5.214844,122.718463,5.220309,130.133940
0.102400,12.000000,5.214844,138.058271,5.213434,130.313413
0.102600,12.000000,5.207520,122.718463,5.206569,130.492627
0.102800,12.000000,5.222168,138.058271,5.199714,130.671583
0.103000,12.000000,5.200195,122.718463,5.192869,130.850281
0.103200,12.000000,5.207520,138.058271,5.186033,131.028721
0.103400,12.000000,5.156250,122.718463,5.179208,131.206904
0.103600,12.000000,5.200195,138.058271,5.172392,131.384830
0.103800,12.000000,5.214844,122.718463,5.165586,131.562499
0.104000,12.000000,5.126953,138.058271,5.158790,131.739912
0.104200,12.000000,5.126953,138.058271,5.152004,131.917069
0.104400,12.000000,5.185547,122.718463,5.145228,132.093971
0.104600,12.000000,5.134277,138.058271,5.138461,132.270618
0.104800,12.000000,5.170898,122.718463,5.131704,132.447010
0.105000,12.000000,5.112305,138.058271,5.124957,132.623147
0.105200,12.000000,5.163574,138.058271,5.118219,132.799031
0.105400,12.000000,5.112305,122.718463,5.111492,132.974661
0.105600,12.000000,5.112305,138.058271,5.104774,133.150038
0.105800,12.000000,5.141602,138.058271,5.098065,133.325162
0.106000,12.000000,5.083008,122.718463,5.091367,133.500033
0.106200,12.000000,5.053711,138.058271,5.084678,133.674652
0.106400,12.000000,5.061035,138.058271,5.077999,133.849019
0.106600,12.000000,5.083008,138.058271,5.071329,134.023135
0.106800,12.000000,5.017090,122.718463,5.064669,134.197000
0.107000,12.000000,5.075684,138.058271,5.058018,134.370614
0.107200,12.000000,5.031738,138.058271,5.051377,134.543978
0.107400,12.000000,5.075684,138.058271,5.044746,134.717092
0.107600,12.000000,4.965820,122.718463,5.038124,134.889956
0.107800,12.000000,5.009766,138.058271,5.031512,135.062571
0.108000,12.000000,4.973145,138.058271,5.024909,135.234937
0.108200,12.000000,4.995117,138.058271,5.018316,135.407055
0.108400,12.000000,5.017090,138.058271,5.011733,135.578924
0.108600,12.000000,5.002441,138.058271,5.005158,135.750546
0.108800,12.000000,4.987793,122.718463,4.998594,135.921920
0.109000,12.000000,4.987793,138.058271,4.992039,136.093046
0.109200,12.000000,4.995117,138.058271,4.985493,136.263927
0.109400,12.000000,4.951172,138.058271,4.978956,136.434560
0.109600,12.000000,4.995117,138.058271,4.972430,136.604948
0.109800,12.000000,4.987793,138.058271,4.965912,136.775090
0.110000,12.000000,4.973145,138.058271,4.959404,136.944986
0.110200,12.000000,4.973145,138.058271,4.952905,137.114638
0.110400,12.000000,4.958496,138.058271,4.946416,137.284045
0.110600,12.000000,5.002441,138.058271,4.939936,137.453208
0.110800,12.000000,4.929199,138.058271,4.933465,137.622127
0.111000,12.000000,4.914551,138.058271,4.927004,137.790802
0.111200,12.000000,4.899902,138.058271,4.920552,137.959234
0.111400,12.000000,4.885254,138.058271,4.914109,138.127423
0.111600,12.000000,4.870605,138.058271,4.907676,138.295370
0.111800,12.000000,4.877930,138.058271,4.901252,138.463074
0.112000,12.000000,4.892578,138.058271,4.894837,138.630536
0.112200,12.000000,4.899902,138.058271,4.888432,138.797758
0.112400,12.000000,4.885254,138.058271,4.882035,138.964738
0.112600,12.000000,4.855957,138.058271,4.875648,139.131477
0.112800,12.000000,4.899902,138.058271,4.869270,139.297976
0.113000,12.000000,4.885254,138.058271,4.862901,139.464234
0.113200,12.000000,4.848633,138.058271,4.856542,139.630253
0.113400,12.000000,4.833984,138.058271,4.850192,139.796033
0.113600,12.000000,4.863281,138.058271,4.843850,139.961573
0.113800,12.000000,4.841309,138.058271,4.837518,140.126875
0.114000,12.000000,4.790039,153.398079,4.831195,140.291938
0.114200,12.000000,4.819336,138.058271,4.824881,140.456764
0.114400,12.000000,4.826660,138.058271,4.818577,140.621351
0.114600,12.000000,4.782715,138.058271,4.812281,140.785702
0.114800,12.000000,4.812012,138.058271,4.805995,140.949815
0.115000,12.000000,4.753418,138.058271,4.799717,141.113692
0.115200,12.000000,4.833984,153.398079,4.793449,141.277332
0.115400,12.000000,4.826660,138.058271,4.787189,141.440737
0.115600,12.000000,4.775391,138.058271,4.780939,141.603906
0.115800,12.000000,4.782715,138.058271,4.774698,141.766839
0.116000,12.000000,4.694824,153.398079,4.768465,141.929538
0.116200,12.000000,4.724121,138.058271,4.762242,142.092002
0.116400,12.000000,4.746094,138.058271,4.756027,142.254232
0.116600,12.000000,4.716797,138.058271,4.749822,142.416227
0.116800,12.000000,4.768066,153.398079,4.743626,142.577990
0.117000,12.000000,4.797363,138.058271,4.737438,142.739519
0.117200,12.000000,4.694824,138.058271,4.731259,142.900815
0.117400,12.000000,4.702148,153.398079,4.725090,143.061878
0.117600,12.000000,4.724121,138.058271,4.718929,143.222709
0.117800,12.000000,4.760742,138.058271,4.712777,143.383309
0.118000,12.000000,4.672852,153.398079,4.706634,143.543676
0.118200,12.000000,4.709473,138.058271,4.700500,143.703813
0.118400,12.000000,4.746094,138.058271,4.694374,143.863718
0.118600,12.000000,4.636230,153.398079,4.688258,144.023393
0.118800,12.000000,4.643555,138.058271,4.682150,144.182838
0.119000,12.000000,4.665527,138.058271,4.676051,144.342053
0.119200,12.000000,4.650879,153.398079,4.669961,144.501038
0.119400,12.000000,4.687500,138.058271,4.663880,144.659794
0.119600,12.000000,4.665527,153.398079,4.657807,144.818321
0.119800,12.000000,4.599609,138.058271,4.651743,144.976619
0.120000,12.000000,4.658203,153.398079,4.645688,145.134690
0.120200,12.000000,4.621582,138.058271,4.639642,145.292532
0.120400,12.000000,4.672852,153.398079,4.633604,145.450147
0.120600,12.000000,4.606934,138.058271,4.627575,145.607534
0.120800,12.000000,4.599609,153.398079,4.621555,145.764694
0.121000,12.000000,4.628906,138.058271,4.615544,145.921628
0.121200,12.000000,4.628906,153.398079,4.609541,146.078336
0.121400,12.000000,4.614258,138.058271,4.603547,146.234817
0.121600,12.000000,4.548340,153.398079,4.597561,146.391073
0.121800,12.000000,4.606934,138.058271,4.591584,146.547104
0.122000,12.000000,4.555664,153.398079,4.585616,146.702909
0.122200,12.000000,4.584961,138.058271,4.579656,146.858490
0.122400,12.000000,4.533691,153.398079,4.573705,147.013847
0.122600,12.000000,4.577637,153.398079,4.567763,147.168979
0.122800,12.000000,4.541016,138.058271,4.561829,147.323888
0.123000,12.000000,4.519043,153.398079,4.555903,147.478573
0.123200,12.000000,4.570312,138.058271,4.549986,147.633036
0.123400,12.000000,4.548340,153.398079,4.544078,147.787276
0.123600,12.000000,4.519043,153.398079,4.538178,147.941293
0.123800,12.000000,4.577637,138.058271,4.532287,148.095088
0.124000,12.000000,4.511719,153.398079,4.526404,148.248661
0.124200,12.000000,4.519043,153.398079,4.520530,148.402013
0.124400,12.000000,4.526367,138.058271,4.514664,148.555144
0.124600,12.000000,4.489746,153.398079,4.508807,148.708054
0.124800,12.000000,4.519043,153.398079,4.502958,148.860744
0.125000,12.000000,4.482422,138.058271,4.497117,149.013213
0.125200,12.000000,4.482422,153.398079,4.491285,149.165463
0.125400,12.000000,4.526367,153.398079,4.485461,149.317493
0.125600,12.000000,4.445801,153.398079,4.479646,149.469303
0.125800,12.000000,4.401855,138.058271,4.473839,149.620895
0.126000,12.000000,4.519043,153.398079,4.468041,149.772268
0.126200,12.000000,4.541016,153.398079,4.462251,149.923423
0.126400,12.000000,4.445801,153.398079,4.456469,150.074360
0.126600,12.000000,4.394531,138.058271,4.450695,150.225080
0.126800,12.000000,4.438477,153.398079,4.444930,150.375582
0.127000,12.000000,4.431152,153.398079,4.439173,150.525867
0.127200,12.000000,4.431152,153.398079,4.433425,150.675935
0.127400,12.000000,4.394531,153.398079,4.427684,150.825787
0.127600,12.000000,4.438477,138.058271,4.421953,150.975423
0.127800,12.000000,4.431152,153.398079,4.416229,151.124843
0.128000,12.000000,4.365234,153.398079,4.410513,151.274047
0.128200,12.000000,4.423828,153.398079,4.404806,151.423037
0.128400,12.000000,4.460449,153.398079,4.399107,151.571811
0.128600,12.000000,4.401855,153.398079,4.393416,151.720371
0.128800,12.000000,4.379883,153.398079,4.387734,151.868717
0.129000,12.000000,4.379883,153.398079,4.382060,152.016849
0.129200,12.000000,4.394531,153.398079,4.376393,152.164767
0.129400,12.000000,4.321289,138.058271,4.370735,152.312472
0.129600,12.000000,4.372559,153.398079,4.365086,152.459964
0.129800,12.000000,4.350586,153.398079,4.359444,152.607244
0.130000,12.000000,4.409180,153.398079,4.353810,152.754311
0.130200,12.000000,4.343262,153.398079,4.348185,152.901166
0.130400,12.000000,4.394531,153.398079,4.342567,153.047809
0.130600,12.000000,4.306641,153.398079,4.336958,153.194240
0.130800,12.000000,4.350586,153.398079,4.331357,153.340461
0.131000,12.000000,4.335938,153.398079,4.325764,153.486471
0.131200,12.000000,4.291992,153.398079,4.320179,153.632270
0.131400,12.000000,4.321289,153.398079,4.314602,153.777859
0.131600,12.000000,4.343262,153.398079,4.309033,153.923238
0.131800,12.000000,4.291992,153.398079,4.303472,154.068407
0.132000,12.000000,4.248047,153.398079,4.297919,154.213367
0.132200,12.000000,4.291992,153.398079,4.292375,154.358118
0.132400,12.000000,4.262695,153.398079,4.286838,154.502660
0.132600,12.000000,4.270020,168.737887,4.281309,154.646994
0.132800,12.000000,4.270020,153.398079,4.275788,154.791120
0.133000,12.000000,4.218750,153.398079,4.270275,154.935038
0.133200,12.000000,4.218750,153.398079,4.264770,155.078748
0.133400,12.000000,4.277344,153.398079,4.259273,155.222251
0.133600,12.000000,4.240723,153.398079,4.253784,155.365547
0.133800,12.000000,4.174805,153.398079,4.248303,155.508637
0.134000,12.000000,4.270020,153.398079,4.242829,155.651520
0.134200,12.000000,4.248047,168.737887,4.237364,155.794197
0.134400,12.000000,4.211426,153.398079,4.231906,155.936669
0.134600,12.000000,4.189453,153.398079,4.226457,156.078935
0.134800,12.000000,4.248047,153.398079,4.221015,156.220996
0.135000,12.000000,4.226074,153.398079,4.215581,156.362852
0.135200,12.000000,4.284668,153.398079,4.210155,156.504503
0.135400,12.000000,4.218750,168.737887,4.204737,156.645950
0.135600,12.000000,4.211426,153.398079,4.199326,156.787194
0.135800,12.000000,4.189453,153.398079,4.193923,156.928233
0.136000,12.000000,4.211426,153.398079,4.188529,157.069069
0.136200,12.000000,4.204102,168.737887,4.183141,157.209703
0.136400,12.000000,4.218750,153.398079,4.177762,157.350133
0.136600,12.000000,4.160156,153.398079,4.172391,157.490361
0.136800,12.000000,4.152832,153.398079,4.167027,157.630386
0.137000,12.000000,4.145508,168.737887,4.161671,157.770210
0.137200,12.000000,4.182129,153.398079,4.156322,157.909832
0.137400,12.000000,4.196777,153.398079,4.150982,158.049253
0.137600,12.000000,4.130859,168.737887,4.145649,158.188473
0.137800,12.000000,4.130859,153.398079,4.140323,158.327492
0.138000,12.000000,4.145508,153.398079,4.135006,158.466310
0.138200,12.000000,4.123535,153.398079,4.129696,158.604928
0.138400,12.000000,4.152832,168.737887,4.124394,158.743347
0.138600,12.000000,4.050293,153.398079,4.119099,158.881566
0.138800,12.000000,4.086914,168.737887,4.113812,159.019585
0.139000,12.000000,4.086914,153.398079,4.108533,159.157406
0.139200,12.000000,4.035645,153.398079,4.103261,159.295027
0.139400,12.000000,4.072266,168.737887,4.097997,159.432451
0.139600,12.000000,4.064941,153.398079,4.092740,159.569676
0.139800,12.000000,4.079590,153.398079,4.087491,159.706703
0.140000,12.000000,4.116211,168.737887,4.082250,159.843533
0.140200,12.000000,4.072266,153.398079,4.077016,159.980165
0.140400,12.000000,4.042969,168.737887,4.071790,160.116601
0.140600,12.000000,4.064941,153.398079,4.066571,160.252839
0.140800,12.000000,4.094238,168.737887,4.061359,160.388882
0.141000,12.000000,4.028320,153.398079,4.056156,160.524728
0.141200,12.000000,4.020996,168.737887,4.050960,160.660378
0.141400,12.000000,4.064941,153.398079,4.045771,160.795832
0.141600,12.000000,4.035645,168.737887,4.040590,160.931091
0.141800,12.000000,4.057617,153.398079,4.035416,161.066156
0.142000,12.000000,4.028320,168.737887,4.030249,161.201025
0.142200,12.000000,4.042969,153.398079,4.025091,161.335700
0.142400,12.000000,3.991699,168.737887,4.019939,161.470181
0.142600,12.000000,4.013672,153.398079,4.014795,161.604467
0.142800,12.000000,4.006348,168.737887,4.009659,161.738561
0.143000,12.000000,3.969727,153.398079,4.004529,161.872460
0.143200,12.000000,3.955078,168.737887,3.999408,162.006167
0.143400,12.000000,4.013672,153.398079,3.994293,162.139681
0.143600,12.000000,3.977051,168.737887,3.989186,162.273002
0.143800,12.000000,3.955078,153.398079,3.984086,162.406132
0.144000,12.000000,3.977051,168.737887,3.978994,162.539069
0.144200,12.000000,4.006348,168.737887,3.973909,162.671814
0.144400,12.000000,3.903809,153.398079,3.968832,162.804368
0.144600,12.000000,3.918457,168.737887,3.963761,162.936731
0.144800,12.000000,3.933105,168.737887,3.958698,163.068903
0.145000,12.000000,3.999023,153.398079,3.953643,163.200885
0.145200,12.000000,3.955078,168.737887,3.948594,163.332676
0.145400,12.000000,3.969727,153.398079,3.943553,163.464277
0.145600,12.000000,3.903809,168.737887,3.938519,163.595688
0.145800,12.000000,3.896484,168.737887,3.933493,163.726910
0.146000,12.000000,3.940430,153.398079,3.928473,163.857943
0.146200,12.000000,3.925781,168.737887,3.923461,163.988787
0.146400,12.000000,3.933105,168.737887,3.918456,164.119442
0.146600,12.000000,3.911133,168.737887,3.913459,164.249908
0.146800,12.000000,3.918457,153.398079,3.908468,164.380187
0.147000,12.000000,3.911133,168.737887,3.903485,164.510277
0.147200,12.000000,3.918457,168.737887,3.898509,164.640180
0.147400,12.000000,3.918457,153.398079,3.893540,164.769896
0.147600,12.000000,3.837891,168.737887,3.888578,164.899425
0.147800,12.000000,3.815918,168.737887,3.883624,165.028767
0.148000,12.000000,3.911133,168.737887,3.878676,165.157922
0.148200,12.000000,3.911133,153.398079,3.873736,165.286891
0.148400,12.000000,3.837891,168.737887,3.868803,165.415675
0.148600,12.000000,3.808594,168.737887,3.863877,165.544272
0.148800,12.000000,3.859863,168.737887,3.858958,165.672684
0.149000,12.000000,3.881836,168.737887,3.854046,165.800911
0.149200,12.000000,3.903809,153.398079,3.849141,165.928953
0.149400,12.000000,3.859863,168.737887,3.844243,166.056810
0.149600,12.000000,3.830566,168.737887,3.839352,166.184483
0.149800,12.000000,3.808594,168.737887,3.834469,166.311972
0.150000,12.000000,3.830566,168.737887,3.829592,166.439277
0.150200,12.000000,3.815918,168.737887,3.824723,166.566399
0.150400,12.000000,3.786621,168.737887,3.819860,166.693337
0.150600,12.000000,3.874512,153.398079,3.815005,166.820092
0.150800,12.000000,3.867188,168.737887,3.810156,166.946664
0.151000,12.000000,3.837891,168.737887,3.805315,167.073054
0.151200,12.000000,3.771973,168.737887,3.800480,167.199262
0.151400,12.000000,3.823242,168.737887,3.795653,167.325287
0.151600,12.000000,3.808594,168.737887,3.790832,167.451131
0.151800,12.000000,3.801270,168.737887,3.786018,167.576794
0.152000,12.000000,3.815918,168.737887,3.781212,167.702275
0.152200,12.000000,3.793945,168.737887,3.776412,167.827575
0.152400,12.000000,3.793945,168.737887,3.771619,167.952695
